id,category,text
55162,건강,잘 때 만 되면 왜 이리 목 간질간질 하냐
55163,건강,저번 목 감기 안 나은 거 아니야
55164,건강,모르겠어 낮 에는 괜찮다가 꼭 밤 에만
55165,건강,원래 모든 병 밤 더 아프잖아
55166,건강,감기 약 먹고 자야 하나
55167,건강,혹시 모르니까 베타딘 뿌리 고 감기 약도 먹어
55168,건강,목 감기 왜 이리 잘 걸리나 몰라
55169,건강,예전 일 할 때 목 너무 많이 써서
55170,건강,목 너무 예민해졌나 봐
55171,건강,이제 부터라도 관리 잘 하는 수 밖에
55172,건강,시간 되돌린다면 목 쓰는 일 은 안 하고 싶다
55173,건강,젊었을 땐 이럴 줄 알았나
55174,건강,말 이야 그때 아파도 참고 일 했던지라
55175,건강,그게 당연하게 생각 되던 시대 니까
55176,건강,특히 책 읽어 줄 때 자꾸 기침 나서 슬퍼
55177,건강,괜히 목 많이 쓰지 마
55178,건강,오늘 아침 에도 작은아들 목 상태 안 좋더라
55179,건강,목 가래 많이 생기지
55180,건강,가래 많이 끼는지 계속 킁킁 거리 다가 갔어
55181,건강,환절기 만 되면
55182,건강,가래 비염 이랑 관련 있는 건가
55183,건강,기관지 니 아마도 연관 있겠지
55184,건강,도라지 청 이라도 사다 먹여 야할까봐
55185,건강,도라지 배즙 주문 한 며 먹으면 되지 않아
55186,건강,그건 효과 좀 약해서
55187,건강,저번 샀던 청숨 도라지 먹여야 하나
55188,건강,래야 하나 봐 병원 가서 약지 어도 소용 없더라고
55189,건강,눈 괜찮아지니 이제 또 목 문제
55190,건강,말 왜 돌아가면서 아픈 건지
55191,건강,일단 며칠 지켜 보자
55192,건강,화이자 탈모 랑 관련 있나
55193,건강,왜 접종 한 사람 머리 많이 빠진대
55194,건강,머리 빠지고 분 의 만 남은 사람 있네
55195,건강,훌 백신 부작용 탈모 있나
55196,건강,드문 케이스 겠지만 요즘 내 머리 많이 빠지다 보니 더 유심 히 보게되
55197,건강,아마 탈모 아직 공식 부작용 은 아닐거야
55198,건강,코로나 보다 탈모 더 무섭다
55199,건강,머리 숱 적은 사람 들 한테 더 그렇겠어
55200,건강,차 맞고도 한웅 큼 씩 빠진다는 사람 들 있네
55201,건강,뭔가 영향 주긴 하나 보다
55202,건강,탈모 겪어 보니 한 번 시작 되면 막기 힘들던데
55203,건강,탈모 약 은 누가 개발 안 하나
55204,건강,개발 하면 노벨상 줘야 돼
55205,건강,탈모 스트레스 어마어마해
55206,건강,접종 후유증 이라고 생각 하면 너무 무섭다
55207,건강,코로나 확 진자 많이 줄어들었네
55208,건강,아직 명 넘는데
55209,건강,천명 넘을 때 생각 하면 많이 줄어든거지
55210,건강,일주일 전 보단 명 정도 줄어든거래
55211,건강,검 사량 많이 줄어들었네
55212,건강,연휴 때문 사람 들 검사 를 별로 안 받았나
55213,건강,그럴 수도 있겠다
55214,건강,이번 주 지켜봐야 알 수 있을 듯
55215,건강,무증상 이라서 모르고 검사 안 받는 사람 들 많을 것 같아
55216,건강,아무래도 그렇겠지 증상 없으니
55217,건강,이렇게 매일 확진 자수 세는 게 의미 있을지
55218,건강,이제 중환자 들 만 표시 해도 될 거 같은데
55219,건강,말 괜히 공포 감 만 조성 하잖아
55220,건강,이제 코로나 확 진자 많이 와도 사람 들 무감각 해진 거 같은데
55221,건강,조차도 아무 생각 없는데 뭘
55222,건강,오늘 계단 오르기 하는 거야
55223,건강,오늘 벌써 한 번 했어
55224,건강,몇 층 까지 올라가는 거야
55225,건강,사무실 있는 층 까지 올라가는 거지
55226,건강,빌딩 이라 아파트 로 치면 더 높은 걸텐데
55227,건강,계단 훨씬 더 많아
55228,건강,유 산소 운동 제대로 되겠네
55229,건강,벌써 심박수 많이 떨어졌어
55230,건강,며칠 전 높아졌다고 걱정 하더니
55231,건강,지금 은 심박수 정도
55232,건강,며칠 전보 많이 떨어졌네
55233,건강,확실히 운동 효과 좋은 것 같아
55234,건강,회사 에서 너무 땀 나면 안되니까 여벌 옷 이라도 챙겨서 다녀
55235,건강,내일 부터는 래야 할 것 같아
55236,건강,어머님 요즘 건강 은 어떠시대
55237,건강,눈 잘 안 보인다고 하더니 황반변성 라네
55238,건강,황반변성 처음 들어 보는데
55239,건강,망막 생기는 질환 인가 봐
55240,건강,심하면 실명 할 수도 있대
55241,건강,그게 왜 생기는 거야
55242,건강,보통 은 노화 때문 많이 생기 봐
55243,건강,그래서 자꾸 굴곡 진 것 처럼 보인다고 하셨구나
55244,건강,구부러져 보이는 건 안경 써도 소용없는데 큰일 이야
55245,건강,증상 나타난지 얼마 안 됐으니 치료 되지 않을까
55246,건강,게 완전 치료 없나 봐 증상 늦춰줄 뿐
55247,건강,병원 에서 어떻게 하라 고 얘기 안 해줬대
55248,건강,일단 약 개월 먹어 보라 고 했다네
55249,건강,백신 부작용 은 아니겠지
55250,건강,모르겠어 하필 시기 겹치 니까
55251,건강,노화 증상 이라고는 하지만 백신 맞고 일 후 부터 증상 나타난게 영 찜찜하네
55252,건강,당뇨 발 이라고 들어 본 적 있어
55253,건강,그게 뭐 당뇨 합병증 인가
55254,건강,혈액 순환 문제 생겨서 발 피부 검게 변하는 질환 이래
55255,건강,당뇨 당뇨 자체 보다도 합병증 무섭지
55256,건강,그런 것 같아 신경 둔해지는 합병증 많네
55257,건강,요즘 젊은 사람 들 당뇨 많던데
55258,건강,식 습관 때문 그런지 당뇨 환자 들 많아
55259,건강,당뇨 발 있는 사람 들 은 발 관리 잘 해야겠다
55260,건강,신발 특수 제작 신발 신는게 좋다고 하더라고
55261,건강,당뇨 발 까지 가기 전 미리 운동 으로 예방 하면 더 좋고
55262,건강,다행히 초기 발견 하면 치료 가능한 가봐
55263,건강,당뇨 발 있으면 상처 안나 게 조심해야겠다
55264,건강,아무래도 작은 상처 염증 에서 시작 된다고 하니
55265,건강,우리 지금 부터 건강 관리 잘 하자
55266,건강,당뇨 합병증 보니 더 건강 관리 잘 해야겠다는 생각 들어
55267,건강,나도 모르게 자꾸 손가락 부러 뜨 려 서 신경 쓰여
55268,건강,최대한 손가락 부러 뜨리지 마 관절염 생겨
55269,건강,요즘 안 주먹 쥘 때 손 마디 좀 불편한 거 같아
55270,건강,그게 손가락 자꾸 부러 뜨 려 서 그런거야
55271,건강,하지 말아야 되는데 내 의지 로 안 돼
55272,건강,작은 아들 맨날 손가락 꺾더만
55273,건강,나도 그러고 있으니 할 말 없네
55274,건강,생각날 때 최대한 꺾지 말 봐
55275,건강,그래야겠어 손가락 가끔 아파
55276,건강,어떻게 해야 고칠 수 있을까
55277,건강,손가락 한 달 동안 깁스 하면 될까
55278,건강,깁스 풀 면 바로 또 꺾을 듯
55279,건강,하아 걱정 이다 손가락 관절염 생기 면 답 없는데
55280,건강,미리 미리 안 생기게 조심해
55281,건강,큰아들 은 학교 에서 돌아왔는데 다래끼 난 거 같아
55282,건강,더러운 손 으로 만졌나 보구
55283,건강,다래끼 따로 병원 안 가도 되나
55284,건강,보통 며칠 내 로 가라앉지
55285,건강,빨갛게 돼서 신경 쓰이네
55286,건강,눈 주변 못 만 지게 해
55287,건강,작은아들 한테 미리 말 해 놨어 옮 지 않게 조심 라고
55288,건강,잘 했네 다래끼 옮 지 않게 조심해야지
55289,건강,어제 까진 괜찮았는데 학교 에서 옮았
55290,건강,마스크 쓰고 있으니 비빌 곳 눈 밖에 없잖아
55291,건강,생전 처음 난 것 같은데
55292,건강,요즘 혓바늘 나고 다래끼 나고 많이 힘든가
55293,건강,잘 먹는데도 면역 력 떨어졌나 봐
55294,건강,깨끗이 씻고 푹 쉬는 수 밖에 없지
55295,건강,황반변성 때문 좀 알아봤는데 눈 건강 루테인 좋대
55296,건강,나도 기사 찾아봤는데 루테인 현재 상태 를 유지시 켜준다고 하더라
55297,건강,우리 미리 챙겨 먹어야겠어
55298,건강,눈 건강 도움 되고 황반변성 예방 해준대
55299,건강,루테 인 효능 있는 음식 있던데
55300,건강,당근 이랑 시금치 눈 좋다 더 라고
55301,건강,눈 좋은 거 벌써 찾아봤나 보구
55302,건강,엄마 때문 걱정 돼서
55303,건강,영 양제 루테인 은 용량 잘 지켜야되 봐
55304,건강,약 은 과 하면 부작용 생겨
55305,건강,일단 은 음식 으로 먹는 게 제일 좋고 모 자르면 영 양제 먹으라네
55306,건강,엄마 이미 황반변성 진행 중이 라 음식 이랑 영 양제 둘 먹어 야할듯
55307,건강,좋은 걸 로 좀 알아봐
55308,건강,불 끄고 핸드폰 보는 습관 눈 최악 이래
55309,건강,우리 미리 미리 지키자
55310,건강,이번 겪어 보니 눈 더 소중히 해야겠어
55311,건강,오늘 왜 이리 힘들지
55312,건강,머리 지끈 거리
55313,건강,낮잠 자던지 좀 쉬어
55314,건강,만성 피로 인가 조금 만 움직여도 힘들어
55315,건강,자고 일어나도 피로 안 풀리잖아
55316,건강,자도 자도 피곤하더라고
55317,건강,운동 해야 체력 좀 붙을텐데
55318,건강,산책 하면 머리 좀 맑아지려나
55319,건강,바깥 공기 좀 쐬고
55320,건강,집 에만 있으니 더 피곤한 것 같아
55321,건강,자꾸 움직여야 에너지 채워지지
55322,건강,아까 얼굴빛 안좋은 것 몸 상태 랑 연관 있나 봐
55323,건강,비비 크림 바를 게 아니라 좀 쉬어야 겠다
55324,건강,특별히 하는 것 없는데 왜 이리 힘 든지
55325,건강,하는 일이 왜 없어 집안일 산더미 인데
55326,건강,오늘 날 건조해서 런가 눈 너무 따갑다
55327,건강,인공 눈물 좀 넣어
55328,건강,인공 눈물 넣어도 뻑뻑 하고 건조하네
55329,건강,따뜻한 수건 으로 눈 찜질 좀 하던지
55330,건강,그러면 좀 나아지려나
55331,건강,확실히 눈 따뜻하면 눈 편안해져
55332,건강,차라리 따뜻한 물 로 씻어야겠다
55333,건강,그것 괜찮은 방법 이고
55334,건강,아니면 눈 좀 감고 있을까
55335,건강,시간대 애매해서 눈 감고 있다가 잘 수 있으니 씻어
55336,건강,날씨 건조해지니 장단점 있네
55337,건강,건조해서 좋은 점 은 뭔 데
55338,건강,이불 뽀송뽀송하고 빨래 잘 말라
55339,건강,단점 은 입술 트 고 눈 뻑뻑 한 거 겠네
55340,건강,어떻게 알았지
55341,건강,오늘 계단 오르기 많이 했어
55342,건강,오늘 일이 바빠서 많이는 못 했어
55343,건강,몇 번 이나 했는데
55344,건강,세 번 정도 한 것 같아
55345,건강,열심히 많이 했네
55346,건강,더 많이 해야 하는데 회사 라 시간 잘 안나
55347,건강,땀 많이 나지 않아
55348,건강,요즘 워낙 시원해서 땀 은 별로 안나
55349,건강,건강 위해 서 꾸준히 해
55350,건강,당연하지 벌써 다리 튼튼해진게 느껴져
55351,건강,그렇게 빨리 효과 나타나나
55352,건강,계단 오르 기는 며칠 만 해도 금방 효과 나타나
55353,건강,빨리 심박수 정상 으로 돌아오면 좋겠다
55354,건강,운동 하고 있으니 곧 좋아질거야
55355,건강,아까 산책 다녀왔더니 좀 지친다
55356,건강,건강 위해 서 꾸준히 운동 해야지
55357,건강,마스크 쓰고 하려니 더 힘들어
55358,건강,일회용 으로 쓰고 나가
55359,건강,혹시 몰라서 썼거든 너무 숨 차네
55360,건강,야외 에서 운동 할 때 일회용 괜찮아
55361,건강,이렇게 힘든데 매일 걸으면 체력 붙을까
55362,건강,당연하지 계속 꾸준히 해
55363,건강,더 추워지면 운동 하기 힘들겠지
55364,건강,지금 처럼 기온 적당할 때 많이 해 둬야 돼
55365,건강,시원해서 땀 금방 마르긴 하더라
55366,건강,그러니까 운동 하기 좋은 날씨 지
55367,건강,꾸준히 해서 체력 키워야겠어
55368,건강,아주 좋은 자세
55369,건강,오늘 은 머리 많이 지끈 거리
55370,건강,일 하느라 많이 힘들었나보다
55371,건강,운동 많이 해서 몸 힘든 가봐
55372,건강,타이레놀 이라도 하나 먹고 자
55373,건강,타이레놀 집 없잖아
55374,건강,타 세 놀이 라고 비슷한 거 있어
55375,건강,타이레놀 은 백신 접종 자 때문 잘 안팔 지
55376,건강,안팔 약국 마다 품절 더 라고
55377,건강,그런 타 세 놀이 라도 하나 먹어야겠다
55378,건강,머리 많이 지 끈거려
55379,건강,딱따구리 엄청나게 쪼 거 같아
55380,건강,오늘 일찍 자야겠네
55381,건강,몸 적응할 때 까지 어쩔 수 없지
55382,건강,운동량 너무 많은 거 아니야
55383,건강,아니야 평소 보다 적게 하고 있어
55384,건강,머리 아픈건 좀 어때
55385,건강,약 먹으니까 좀 나아진 거 같아
55386,건강,타세 놀도 효과 괜찮은가 보네
55387,건강,타이레놀 이랑 성분 똑같다니 효과 똑같겠지
55388,건강,머리 아프면 일찍 쉬어
55389,건강,지금 은 많이 괜찮아졌어
55390,건강,약 먹어서 그런거고
55391,건강,너무 걱정 마 시 안 에는 잘게
55392,건강,하루 종일 모니터 보니 많이 힘들지
55393,건강,그게 내 직업 인데 어쩌겠어
55394,건강,머리 아프다고 할 때 마다 내 마음 아파
55395,건강,괜찮아 푹 자고 나면 좋아질거야
55396,건강,아직 이번 주 이틀 이나 남았는데
55397,건강,머리 워낙 자주 아프니 너무 신경 쓰지마
55398,건강,이제 한 포진 은 많이 나아졌나
55399,건강,이제 새 살 돋아나고 있어
55400,건강,고무장갑 잘 끼 고 있지
55401,건강,당연하지 맨손 으로 물 닿으면 너무 가려워
55402,건강,나아도 꾸준히 껴
55403,건강,그럴 생각 이야 한 포진 자꾸 재발 해서
55404,건강,피부 과 라도 가서 약 처방 받을 걸 그랬나 봐
55405,건강,가도 연고 정도 만 줄텐데
55406,건강,바르면 빨리 나으니까
55407,건강,이번 한 포진 좀 오래 가긴 했어
55408,건강,둬도 낫긴 하지만 너무 오래 걸리니
55409,건강,계속 가려우니까 힘들더라
55410,건강,물 사용 할 때 고무장갑 잊지마
55411,건강,신랑 이야말로 화장실 청소 할 때 고무장갑 껴
55412,건강,난 괜찮아 맨손 편해
55413,건강,괜찮 기는 신랑 한 포진 생기 더 만
55414,건강,자고 일어나니 머리 좀 괜찮아
55415,건강,푹 자고 일어났더니 두통 사라졌네
55416,건강,다행 이다 운동 너무 무리하게 하지마
55417,건강,적당하게 조금씩 하고 있어
55418,건강,몸 은 어제 피곤했는지 코 엄청 골던데
55419,건강,그랬어 미안 때문 잠 설쳤겠네
55420,건강,난 괜찮아 신랑 힘들까봐
55421,건강,오늘 은 머리 맑아서 기분 좋게 시작 할 수 있을 거 같아
55422,건강,날씨 랑 다르게 머리 맑음 이구나 다행 이다
55423,건강,체력 좀 붙으면 두통 생기는 횟수 줄어들거야
55424,건강,전 너무 힘들까봐
55425,건강,오늘 계단 오르 기도 어제 정도 만 할께
55426,건강,건강해지려고 운동 하는거니 너무 무리 하지는 마
55427,건강,계단 오르기 세번 정도 만 하면 크게 무리는 아니야
55428,건강,큰아들 눈 은 좀 어때
55429,건강,다행히 다래끼 더 커지진 않았어
55430,건강,다행 이네 손 으로 눈 비비 지 말 라고 해
55431,건강,알았어 아침 일어나서 다래끼 커졌을까봐 걱정 했는데
55432,건강,갑자기 안 나던 다래끼 나고
55433,건강,학교 다니기 시작 하면 온갖 병 잘 걸려
55434,건강,분명 지저분한 손 으로 만져서 그럴거야
55435,건강,아침 에도 세수 깨끗이 하라 고 해야겠다
55436,건강,혓바늘 까지 난 거 보면 면역 력 떨어진 걸 수도 있고
55437,건강,에궁 요즘 좀 힘든가
55438,건강,학교 다니면서 정도 안 하는 애 들 어딨어
55439,건강,알고는 있는데 내 아들 이라 그런지 더 안쓰럽네
55440,건강,완전히 고슴도치 엄마
55441,건강,눈 은 내 오늘 잘 지켜볼게
55442,건강,엄마 금요일 안과 가기 로 했어
55443,건강,이미 다녀오신 거 아니야
55444,건강,좀 더 큰 데 로 가보려고
55445,건강,혹시 모르니 다시 검사 받아 보는 것 좋지
55446,건강,백내장 수술 했던 병원 인데 혹시 합병증 인가 해서
55447,건강,이번 가는 병원 백내장 수술 하셨던 곳 이야
55448,건강,백내장 수술 한 눈 에만 황반변성 와서
55449,건강,연관 성 있을지도 모르겠네
55450,건강,물론 병원 에서는 아니라고 하겠지
55451,건강,백내장 수술 하고 나서 황반변성 온 사람 많나
55452,건강,찾아보니까 꽤 있는 것 같아
55453,건강,별일 없으셔야 할텐데
55454,건강,관리 잘 못 하면 실명 될 수도 있다고 하니 걱정 돼
55455,건강,별 일 없으실거야 힘내
55456,건강,오늘 아침 에도 눈 좀 뻑뻑 하네
55457,건강,눈 좀 쉬어
55458,건강,어제 따뜻하게 해줬더니 좋아졌었는데
55459,건강,다시 해보던지
55460,건강,이미 안구 건조 너무 심한 가봐
55461,건강,안구 건조 인공 눈물 수시로 넣는 수 밖에 없어
55462,건강,완치 안되는 거지
55463,건강,그렇지안구 건조 한 번 생기 면 현상 유지 치료
55464,건강,눈 맨날 뻑뻑 하고 타는 느낌 들어서 불편해
55465,건강,핸드폰 보는 시간 좀 줄여
55466,건강,요즘 엔 모든 일 핸드폰 으로 하니까
55467,건강,꼭 해야 되는 일이 면 큰 화면 으로 보던지
55468,건강,좀 덜하려나
55469,건강,눈 피로 덜하겠지
55470,건강,켜기 귀찮아서 자꾸 핸드폰 으로 보게 돼
55471,건강,눈 위해 서 습관 바꿔야지
55472,건강,어제 넘어진 거 얘기 들었죠 언니
55473,건강,니 조심해야 된다이
55474,건강,내 죽는줄 알았다니깐
55475,건강,그니까 언니 등산 하고 운동 좀 해가지고 그나마 어제 살았음
55476,건강,어떻게 된건데 슬라이딩
55477,건강,결론 은 운동 해서 건강해야 된다는 거 죠
55478,건강,운동 해가 그나마 다행 였다이
55479,건강,언니 머리 로 다이빙 했어요
55480,건강,헉 니 기절 했는거가
55481,건강,신랑 깨웠나
55482,건강,너무 아파서 소리 안나 거
55483,건강,잠깐 동안 기억 안 나요 언니
55484,건강,난 아픔 못 느꼈다
55485,건강,깨어나면서 아픈거 느낌 혹 있고
55486,건강,언니 다시 태우는 기분 이에요
55487,건강,정말 건강하게 오래 삽시다
55488,건강,건강해야 된다 특히 머리 쪽
55489,건강,내 병원 갔잖아 넘어지고
55490,건강,이럴 때 면역 력 많이 떨어지잖아요 언니
55491,건강,아까 영 양제 먹었는데 더 먹어야되
55492,건강,들 아프지 않게 잘 지나갑시다
55493,건강,독감 맞을 시기 됐다 벌써
55494,건강,나도 요즘 영 양제 안 빼먹을려고 해 요
55495,건강,라도 해야 맘 편해서
55496,건강,애 들 유산균 챙기고 자기 들 잘 먹는다만
55497,건강,그런 거 라도 해야
55498,건강,언니 요 번 독감 주사 물량 많이 없다고 빨리 맞으라 그랬어요
55499,건강,왜 왜 그런거고
55500,건강,파라 바이러스 코로나 의 독감 총 체적 난국 이구만 요
55501,건강,모르겠어요 나도 들었어요 언니
55502,건강,뭔 데 첨 듣는 바이러스 들 있네
55503,건강,큰일 겠다이
55504,건강,언니 파라 바이러스 지금 어린 애 들 사이 난리 예요
55505,건강,병원 입원 한다는 구먼
55506,건강,그런 거 안 먹어도 건강할 사람 은 건강하잖아요 언니
55507,건강,정신건강 최고 라 본다
55508,건강,그러니까 요 언니
55509,건강,무리해 가면서까지 그런 영 양제 를 왜 먹는데요
55510,건강,요즘 마늘 보충 제나 하나 더 살까 고민 중 이다
55511,건강,그런거 먹자 우리 몸 맞는거
55512,건강,돈 벌어 넣을라고 몸 고생 하는 게 더 힘들겠다
55513,건강,정신 적 으로 스트레스 받으면 아무 소용 없다니깐
55514,건강,난 요즘 두통 오면 무섭다
55515,건강,몸 좋다 생각 하고 내 행복하면 건강한 거지
55516,건강,먹은 음식 만 잘 먹어도 건강할 걸
55517,건강,언니 요즘 자주 두통 와요
55518,건강,난 그날 이후 두통 은 참 힘들다
55519,건강,어떻게 치료 불가하니까
55520,건강,힘들 구만 요
55521,건강,두통약 한번 씩 먹어야지
55522,건강,그때 머리 아파서 찍었잖아
55523,건강,찍으니깐 뭐 래 요
55524,건강,신세계 영상 의학과 라고 서부 정류장 있는 곳 있거든
55525,건강,그것 만 전문 적 으로 하는거 같은데
55526,건강,뭐 이상없다 지
55527,건강,다행 였는데 뭐 더비 싼거 있던데 그걸 해야 정확하다며
55528,건강,쵸 원래 또 그런 거 또 잘 안 나오잖아요
55529,건강,그래그래 뭐 했다는것에 만족하고 다행
55530,건강,좀 마음 편 하드 라
55531,건강,보험 처리 안 되잖아요 언니
55532,건강,엄청 비싼데
55533,건강,십만원 인가 되드 라고
55534,건강,암튼 실비 얼마 되던데 그만큼 빠지고
55535,건강,우린 요 번 우리 신랑 엠알 아이 찍었는데 실비 처리 안된다고
55536,건강,조금 들어 있더라고
55537,건강,하루 하나 씩 되어서 비싼 것 되긴 하는데 하루 안된다고 해서
55538,건강,다음 날 못 가는
55539,건강,뭐 패스 했지
55540,건강,엠알아이 이번 해야지
55541,건강,돈 나온다 하더라고요 언니
55542,건강,언니 버짐 은 영양 부족 맞긴한데
55543,건강,버짐 누가 버짐 났는데
55544,건강,계절 탓 크답니다요
55545,건강,입 주변 하얀거
55546,건강,계절 탓 영양 부족 여러가지 이지
55547,건강,우리 아들 은 하얗고 따가운 거 입안
55548,건강,입안 나는거요
55549,건강,난 버짐 말하는줄
55550,건강,입안 알제 따가운거
55551,건강,하나 났네
55552,건강,엄청 따끔 거리 거
55553,건강,언니 예전 애 들 프로폴리스 먹였다 아녀요
55554,건강,생각 보다 효과 없어서 패스 했다
55555,건강,첫째 계절 좀 많이 타는 갑네요 언니
55556,건강,영 양제 많이 먹어야 되겠네요
55557,건강,이번 다른 걸 로 일단 한약 먹고있으니
55558,건강,맞아요 일 년 한 번 씩 한약 먹어서 체력 올리는 것 좋은 듯 요
55559,건강,환절기 라 더 신경 쓰이네
55560,건강,코로나 땜 더 더욱
55561,건강,둘째 밥 잘 안 먹어요
55562,건강,먹는 것 큰 흥미 없다
55563,건강,우리 애 들 밥 잘 안 먹는데 요즘 은 체력 딸리나 밥 열심히 먹네요
55564,건강,천성 좀 느긋한 편인듯 천천히 먹는다
55565,건강,천천히 먹는 게 건강 좋죠
55566,건강,그래서 건강한가 잘 안 먹는거 같은데 영양 은 가는거 같다
55567,건강,난 오늘 안 먹을 랬 는데 미역국 한 그릇 했다
55568,건강,울 둘째 맨날 급하게 먹어서 체 할까봐 걱정 입니다
55569,건강,내 급하게 먹는다
55570,건강,우리 집 에서 내 제일 급할껄
55571,건강,맞아요 천천히 꼭꼭 씹어서 영향 흡수 더 잘 되는 듯 요
55572,건강,뭐 좋 은 게 좋은 거 라고
55573,건강,급하게 먹으면은 배도 잘 안 부르고 많이 먹게 되잖아요
55574,건강,엄청 빨리 먹어요
55575,건강,니 랑 내 랑 우리 빨리 먹는
55576,건강,청소 건강 의 기본 아니것어요
55577,건강,쏴리 요즘 청소 게을렀다이
55578,건강,난 비염 있어가 딴 건 안해 청소기 하루 한두 번은 꼭
55579,건강,이야 멋진 여자 일 쎄
55580,건강,나도 생각 해보면 애 들 어릴 땐 열심히 한 거 같다이
55581,건강,뭐 자꾸 잡고 니깐
55582,건강,우린 또 여자 많아서 머리카락 얼마나 많은지 먼지 금방 뭉쳐요
55583,건강,또 비염 심해지고 악순환
55584,건강,우리 집도 그런데 머리카락
55585,건강,건강 위해 청소기 를 바꿔야되
55586,건강,절대 안되지
55587,건강,좀 크니깐 덜 아프다 확실히
55588,건강,체질 자체 땀 많아서
55589,건강,나도 그렇거든
55590,건강,생각 해보니 나도 어릴 때 많이 아팠다던데 기 억 이안
55591,건강,난 땀 많이 흘리면 건강하다 생각 했는데 몸 허 해서 간다 고
55592,건강,한약 니 한재 먹어라 이참
55593,건강,언니 정말 안 아파요 병원 거의 안감
55594,건강,니 옛날 부터 안 아팠었나
55595,건강,어릴 때 짜다라 뭐 챙겨 먹은 것 없는데
55596,건강,건강 과 장수 유전자 인 듯
55597,건강,니 건강해서 부럽고만
55598,건강,난 요즘 아픈 곳 한 군데 씩
55599,건강,우리 신랑 좀 자주 아프거든요
55600,건강,그래서 그걸 잘 이해 못 함
55601,건강,우리 신랑 잘 안 아프 기는 하다만
55602,건강,그래서 애 들 신랑 닮길 바람
55603,건강,우리 신랑 은 맨날 섭섭하다고 해 요
55604,건강,그치만 난 내 안 아프니 공감 안됨
55605,건강,울 신랑 나를 공감 못 하는것과 같겠구먼
55606,건강,요즘 주름 많이 늘었다니깐
55607,건강,맛있게 먹으면서 건강하게 다이어트 해보아요 우리
55608,건강,흐흫 그런 의미 로 쿠우 쿠우
55609,건강,그럽시다 우리 건강한 돼지 되어 봅시다
55610,건강,건강한 맛 건강한 모임
55611,건강,일단 은 우린 정신 제일 건강해지는 걸 로
55612,건강,아주 먹고 신나게 걸어 볼까
55613,건강,쿠우 쿠우 에서 걸어 올려고요 언니
55614,건강,정도 해보자
55615,건강,쿠우 쿠우 에서 먹으면 뭐걸 수 있잖아
55616,건강,언니 우리 위장 예전 같지 않아서
55617,건강,우리 의 건강 위해 정도 내 할 수 있다는 거지
55618,건강,먹고 요즘 은 안 걸으면 소화도 잘 안 되더라구요
55619,건강,소화 되야 된다 아님 배 만 뽕 양 하고
55620,건강,그래서 어른 들 많이 걷나 봐요 언니
55621,건강,많이 걷거든
55622,건강,그때 되 서는 뭐 걸을수밖에 없 기도 하고
55623,건강,언니 첫째 한약 효과 좀 거 같아요
55624,건강,그랬음 싶은데아 직 은 모르겠 따
55625,건강,꾸준히 먹으면 효과 안 있겠어요
55626,건강,열심히 잘 챙겨 먹는다이
55627,건강,열심히 잘 챙겨 줍시다 언니 첫째 건강 위해 서
55628,건강,건강해야지
55629,건강,내 비염 땜 못 살겠다
55630,건강,효과 적 으로 나중 효과 좋으면 나중 내 보약 한재 먹어야겠네요
55631,건강,일단 번 정도 먹으라 했으니 먹어 보고 이야기 해줄게
55632,건강,세 번 먹으래요
55633,건강,얼마 주고 지었어요
55634,건강,그렇게 면 한 달 반 정도 재 십만원
55635,건강,글쿠 만 요 가격 은 괜찮네요
55636,건강,가격 저렴하재 거기 밥 맛 나고 키 암튼 효과 좋으면 좋겠다
55637,건강,올 겨울 건강하게 나길
55638,건강,면역 력 키우고 해서 좀 건강했음 좋겠다
55639,건강,아프다더니 괜찮아졌니
55640,건강,넘어졌던데 아파 죽겠네 요
55641,건강,우하하 좀 간 데이
55642,건강,팔꿈치 멍 얼마나 들었는지
55643,건강,어디 쪽 인데 머리 뒤쪽 팔꿈치
55644,건강,머리 왼쪽 요 언니
55645,건강,살짝 두통 같이 있다 괜찮아 졌어요
55646,건강,다행 이다 혹은 안 생겼나
55647,건강,신랑 한의원 가서 침 좀 맞으라고 시간 없는데
55648,건강,시간 없어 참웃프노
55649,건강,언니 머리 어떻게 혹도 하나 안 생겼어요 돌 머리
55650,건강,건강 챙겨야 재
55651,건강,그럴수있나
55652,건강,그니까 병원 참 안 가게 된다니까 요
55653,건강,튼튼한것도 복인 거지 부럽다야
55654,건강,나도 위 내시경 받아야 되는데 자궁경부암 검사
55655,건강,아하 니 검사 받을거 많네 난 내년 더 무섭노
55656,건강,계절 마다 면 괜찮구만
55657,건강,그날 백신 맞은 다음 날이었는데
55658,건강,맞다 니 백신 정말
55659,건강,아침 중앙 공원 가서 김밥 먹고 탑텐 문 열 때 까지 기다려서 갔는데
55660,건강,헉 맞네 니 그날 빡센 하루였짢
55661,건강,갔다가 니까 집 에서 죽겠더라구요
55662,건강,그래서 타이레놀 먹었어요
55663,건강,아하 타이레놀 머 야한다
55664,건강,저 이번 부스터 샷 맞거든요
55665,건강,젠 과 화이자 의 콜라보
55666,건강,그렇게 맞은 사람 잘 없죠 언니 이모티콘
55667,건강,별 걸 하는 거지
55668,건강,잘 없다 딱 한 달 이모티콘
55669,건강,정말 미친거 아니가
55670,건강,놈 의 정부 맞죠 말장난 심해서
55671,건강,의 건강 헤치는
55672,건강,사람 건강 목숨 갖고 화가 납니다
55673,건강,정말 살아서 다행 이지 죽 뻔
